Category	Code	Lab Item	 Rate 	IP Markup	Package	External	Sample Type
BIOCHEMISTRY	UR/A	AHC - UREA	600	10	YES	NO	BLOOD
BIOCHEMISTRY	UC/A	AHC - UREA AND CREATININE	1200	10	YES	NO	BLOOD
BIOCHEMISTRY	UC/A	AHC - UREA AND CREATININE		10	YES	NO	BLOOD
BIOCHEMISTRY	U/E/C/A	AHC - UREA ELECTROLYTE AND CREATININE	2200	10	YES	NO	BLOOD
BIOCHEMISTRY	U/E/C/A	AHC - UREA ELECTROLYTE AND CREATININE		10	YES	NO	BLOOD
BIOCHEMISTRY	U/E/C/A	AHC - UREA ELECTROLYTE AND CREATININE		10	YES	NO	BLOOD
BIOCHEMISTRY	U/E/C/A	AHC - UREA ELECTROLYTE AND CREATININE		10	YES	NO	BLOOD
BIOCHEMISTRY	U/E/C/A	AHC - UREA ELECTROLYTE AND CREATININE		10	YES	NO	BLOOD
BIOCHEMISTRY	UE/A	AHC - UREA/ ELECTROLYTES	1800	10	YES	NO	BLOOD
BIOCHEMISTRY	UE/A	AHC - UREA/ ELECTROLYTES		10	YES	NO	BLOOD
BIOCHEMISTRY	UE/A	AHC - UREA/ ELECTROLYTES		10	YES	NO	BLOOD
BIOCHEMISTRY	UE/A	AHC - UREA/ ELECTROLYTES		10	YES	NO	BLOOD
BIOCHEMISTRY	URIC/A	AHC - URIC ACID	500	10	NO	NO	BLOOD
MICROBIOLOGY	UA/A	AHC - URINALYSIS	550	10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
MICROBIOLOGY	UA/A	AHC - URINALYSIS		10	YES	NO	URINE
BIOCHEMISTRY	MCA/A	AHC - URINARY MICROALBUMIN	1350	10	YES	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY	1950	10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
MICROBIOLOGY	UAC/A	AHC - URINE CULTURE AND SENSITIVITY		10	NO	NO	URINE
SEROLOGY/IMMUNOLOGY	VDRL/A	AHC - VDRL/ RPR	500	10	NO	NO	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	VSXN	AHC - VENESECTION	600	10	NO	NO	BLOOD
SEROLOGY/IMMUNOLOGY	VIR/G	AHC - VIRAL LOAD GOLDSTAR	3500	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	VIR/SB	AHC - VIRAL LOAD STAR BIOTECH	6000	10	NO	YES	BLOOD
MICROBIOLOGY	WETP/A	AHC - WET PREPARATION	400	10	NO	NO	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	WBC/A	AHC - WHITE CELL COUNT TOTAL AND DIFFERENTIAL	550	10	YES	NO	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	WBC/A	AHC - WHITE CELL COUNT TOTAL AND DIFFERENTIAL		10	YES	NO	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	WBC/A	AHC - WHITE CELL COUNT TOTAL AND DIFFERENTIAL		10	YES	NO	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	WBC/A	AHC - WHITE CELL COUNT TOTAL AND DIFFERENTIAL		10	YES	NO	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	WBC/A	AHC - WHITE CELL COUNT TOTAL AND DIFFERENTIAL		10	YES	NO	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	WBC/A	AHC - WHITE CELL COUNT TOTAL AND DIFFERENTIAL		10	YES	NO	BLOOD
SEROLOGY/IMMUNOLOGY	WID/A	AHC - WIDAL	900	10	NO	NO	BLOOD
SEROLOGY/IMMUNOLOGY	WID/A	AHC - WIDAL		10	NO	NO	BLOOD
MICROBIOLOGY	ZN/A	AHC - ZIEHL NIELSON STAIN AAFB	500	10	NO	NO	OTHER
BIOCHEMISTRY	PCAL/A	AHC - PROCALCITONIN	2800	10	NO	NO	BLOOD
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)	8000	10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX10/A	AHC - TOXICOLOGY SCREEN (10 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX5/A	AHC - TOXICOLOGY SCREEN (5 DRUGS)	4000	10	NO	NO	URINE
BIOCHEMISTRY	TOX5/A	AHC - TOXICOLOGY SCREEN (5 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX5/A	AHC - TOXICOLOGY SCREEN (5 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX5/A	AHC - TOXICOLOGY SCREEN (5 DRUGS)		10	NO	NO	URINE
BIOCHEMISTRY	TOX5/A	AHC - TOXICOLOGY SCREEN (5 DRUGS)		10	NO	NO	URINE
HAEMATOLOGY AND B.TRANSFUSION	GXM/A	AHC - GROUP AND CROSS MATCH	4800	10	YES	NO	BLOOD
MICROBIOLOGY	INDI/A	AHC - INDIAN INK PREPARATION	350	10	NO	NO	OTHER
BIOCHEMISTRY	MET/A	AHC - METHADONE URINE	850	10	NO	NO	URINE
BIOCHEMISTRY	METH/A	AHC - METHAMPHETAMINE	850	10	NO	NO	URINE
BIOCHEMISTRY	PCP/A	AHC - PHENCYCLIDINE (PCP)	850	10	NO	NO	URINE
BIOCHEMISTRY	toxic	AHC - SERUM ALCOHOL	1600	10	NO	NO	BLOOD
BIOCHEMISTRY	ALCH/PC	PATHCARE - SERUM ALCOHOL		10	NO	NO	BLOOD
BIOCHEMISTRY	ALCH/PC	PATHCARE - SERUM ALCOHOL		10	NO	NO	BLOOD
BIOCHEMISTRY	ALCH/PC	PATHCARE - SERUM ALCOHOL		10	NO	NO	BLOOD
BIOCHEMISTRY	TCA/A	AHC - TRICYCLICS (TCA)	850	10	NO	NO	URINE
BIOCHEMISTRY	ACTH/PC	PATHCARE - ACTH	3930	10	NO	YES	BLOOD
BIOCHEMISTRY	KSA/AK	AKUH - KIDNEY STONE ANALYSIS	5430	10	NO	YES	URINE
BIOCHEMISTRY	ALD/PC	PATHCARE - ALDOSTERONE 	1350	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ALKAb/PC	PATHCARE - ANTI- LIVER KIDNEY ANTIBODIES 	2600	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	AGBA/PC	PATHCARE - ANTI-GLOMERULAR BASEMENT ANTIBODIES 	3830	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PPL/PC	PATHCARE - ANTI-PHOSPHOLIPID ANTIBODIES 	10880	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	ABG/MP	MP SHAH - ARTERIAL BLOOD GASES 	2500	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	AIS/PC	PATHCARE - AUTO IMMUNE SCREEN	10640	10	NO	YES	BLOOD
BIOCHEMISTRY	BHCG/H	AHC - BETA HCG	2300	10	NO	NO	BLOOD
SEROLOGY/IMMUNOLOGY	TBPCR /PC	PATHCARE - BLOOD TB PCR	7940	10	NO	YES	BLOOD
BIOCHEMISTRY	CAL/PC	PATHCARE - CALCITONIN 	4210	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CPCR/PC	PATHCARE - CANDIDA PCR 	18500	10	NO	YES	BLOOD
BIOCHEMISTRY	CHB/PC	PATHCARE - CARBOXYHAEMOGLOBIN LEVELS 	2020	10	NO	YES	BLOOD
BIOCHEMISTRY	CPD/PC	PATHCARE - C-PEPTIDE 	2450	10	NO	YES	BLOOD
CYTOLOGY	CYT/PC	PATHCARE - CYTOLOGY 	1130	10	NO	YES	BLOOD
BIOCHEMISTRY	DDIM/MP	MP SHAH - D DIMERS 	4160	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	DF/A	AHC - DENGUE FEVER ANTIBODIES - RAPID	2000	10	NO	NO	BLOOD
SEROLOGY/IMMUNOLOGY	DF/A	AHC - DENGUE FEVER ANTIBODIES - RAPID	2000	10	NO	NO	BLOOD
SEROLOGY/IMMUNOLOGY	DFA/PC	PATHCARE - DENGUE FEVER ANTIBODIES 	5230	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ENA/PC	PATHCARE - ENA 	17160	10	NO	YES	BLOOD
CYTOLOGY	FNA/PC	PATHCARE - FNA CYTOLOGY (SAMPLE COLLECTED AT )	2530	10	NO	YES	OTHER
BIOCHEMISTRY	FSH/PC	PATHCARE - FSH 	2700	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HBE/PC	PATHCARE - HEPATITIS B E ANTIGEN 	4430	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HEPC/MP	MP SHAH - HEPATITIS C ANTIBODIES ELISA 	4410	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HEPB/MP	MP SHAH - HEPATITS B SURFACE ANTIGEN ELISA 	4730	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HZV/PC	PATHCARE - HERPES ZOSTER IGM-IGG 	5120	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HIV/MP	MP SHAH - HIV ELISA 	1790	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPCR/L	LANCET - HIV PCR	6330	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPCR/NH	NAIROBI HOSPITAL - HIV PCR	6590	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HIV/L	LANCET - HIV RAPID & ELISA	1350	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HR/PC	PATHCARE - HORMONE RECEPTORS 	12720	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPV/PC	PATHCARE - HPV SCREEN 	10720	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	IPX/PC	PATHCARE - IMMUNE PEROXIDASE 	4880	10	NO	YES	OTHER
SEROLOGY/IMMUNOLOGY	IHC/AK	AKUH - IMMUNOHISTOCHEMISTRY	3240	10	NO	YES	OTHER
SEROLOGY/IMMUNOLOGY	IHC/PC	PATHCARE - IMMUNOHISTOCHEMISTRY 	24400	10	NO	YES	OTHER
HAEMATOLOGY AND B.TRANSFUSION	INR/MP	MP SHAH - INR 	1170	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	IFA/PC	PATHCARE - INTRINSIC FACTORS ANTIBODIES 	3060	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	JCV/PC	PATHCARE - J.C VIRUS ANTIBODIES	18230	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	JAK/PC	PATHCARE - JAK 2 STUDIES	15940	10	NO	YES	OTHER
BIOCHEMISTRY	UACR/KK	KK SHAH - URINE ALBUMIN CREATININE RATIO	1200	10	NO	YES	URINE
SEROLOGY/IMMUNOLOGY	TS/MP	MP SHAH - TRIPLE SEROLOGY 	13000	10	NO	YES	BLOOD
BIOCHEMISTRY	LACT/PC	PATHCARE - LACTATE LEVELS 	3060	10	NO	YES	BLOOD
HISTOLOGY	FNA/LC	LANCET FNA	2000	10	NO	YES	BLOOD
BIOCHEMISTRY	LH/PC	PATHCARE - LH	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	LFT/MP	MP SHAH - LIVER FUNCTION TESTS	3300	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	MIGG/PC	PATHCARE - MEASLES IGG 	3040	10	NO	YES	BLOOD
HISTOLOGY	TRB/MD	MEDANTA - TREPHINE BIOPSY FOR HPE	5851	10	NO	YES	BLOOD
BIOCHEMISTRY	BIL/MP	MP SHAH - BILIRUBIN LEVELS	850	10	NO	YES	BLOOD
BIOCHEMISTRY	CRP/MP	MP SHAH - C-REACTIVE PROTEIN	2100	10	NO	YES	BLOOD
BIOCHEMISTRY	OES/PC	PATHCARE - OESTROGEN 	2860	10	NO	YES	BLOOD
BIOCHEMISTRY	G6PD/PC	PATHCARE - G6PD LEVELS	3710	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	NMO/PC	PATHCARE - NEUROMYELITIS OPTICA (NMO) ANTIBODIES	3950	10	NO	YES	BLOOD
BIOCHEMISTRY	PROG/PC	PATHCARE - 17OH PROGESTERONE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	HPROG/PC	PATHCARE - 17OH PROGESTERONE	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	HIAA/PC	PATHCARE - 5HIAA SCREEN ?URINE	10480	10	NO	YES	BLOOD
BIOCHEMISTRY	ADA/PC	PATHCARE - ADA	3060	10	NO	YES	BLOOD
BIOCHEMISTRY	ALD/PC	PATHCARE - ALDOLASE SERUM	1350	10	NO	YES	BLOOD
BIOCHEMISTRY	ALP/PC	PATHCARE - ALK PHOSPHATASE S	590	10	NO	YES	BLOOD
BIOCHEMISTRY	AFP/PC	PATHCARE - ALPHA FETOPROTEIN	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	SGPT/PC	PATHCARE - ALT SGPT	590	10	NO	YES	BLOOD
BIOCHEMISTRY	AMPH/PC	PATHCARE - AMPHETAMINES URINE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	AMYS/PC	PATHCARE - AMYLASE S	1090	10	NO	YES	BLOOD
BIOCHEMISTRY	AMYU/PC	PATHCARE - AMYLASE U RANDOM	1090	10	NO	YES	BLOOD
BIOCHEMISTRY	ANDR/PC	PATHCARE - ANDROSTENEDIONE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	ANGT /PC	PATHCARE - ANGIOTENSIN CONVERTING ENZYME (ACE)	2700	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	GCPG/PC	PATHCARE - ANTI B2 GLYCOPROTEIN IGG	2090	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	GCPM/PC	PATHCARE - ANTI B2 GLYCOPROTEIN IGM	2310	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ACCP/PC	PATHCARE - ANTI CCP IGG TEST	4210	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	AGBA/PC	PATHCARE - ANTI GLOMERULAR BASEMENT ANTIBODIES	3830	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	AMH/PC	PATHCARE - ANTI MULLERIAN HORMONE	6440	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ANF/PC	PATHCARE - ANTINUCLEAR FACTOR ONLY	3370	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ATH3/PC	PATHCARE - ANTITHROMBIN 111	4210	10	NO	YES	BLOOD
BIOCHEMISTRY	ALIPA/PC	PATHCARE - APOLIPOPROTEIN A1	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	ALIPB/PC	PATHCARE - APOLIPOPROTEIN B	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	APTT/PC	PATHCARE - APTT	1270	10	NO	YES	BLOOD
BIOCHEMISTRY	ASOT/PC	PATHCARE - ASOT	1610	10	NO	YES	BLOOD
MICROBIOLOGY	SPTC/PC	PATHCARE - ASPIRATE CULTURE AEROBIC	2000	10	NO	YES	OTHER
BIOCHEMISTRY	SGOT/PC	PATHCARE - AST SGOT	590	10	NO	YES	BLOOD
MICROBIOLOGY	TBAUR/PC	PATHCARE - AURAMINE STAIN FOR MYCOBACTERIA	1180	10	NO	YES	BLOOD
BIOCHEMISTRY	BJP/PC	PATHCARE - BENCE JONES PROTEINS	8590	10	NO	YES	BLOOD
BIOCHEMISTRY	BEN/PC	PATHCARE - BENZODIAZEPINES URINE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	B2MG/PC	PATHCARE - BETA 2 MICROGLOBULIN	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	BILHIG/PC	PATHCARE - BILHARZIA ELISA IGG CAN BE ORDERED ON ITS OWN	3040	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	BLT/PC	PATHCARE - BLEEDING TIME	430	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	HGM/PC	PATHCARE - BLOOD COUNT NO ESR	780	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	BLC/PC	PATHCARE - BLOOD CULTURE	3000	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	BGR/PC	PATHCARE - BLOOD GROUP	440	10	NO	YES	BLOOD
BIOCHEMISTRY	LEAD/PC	PATHCARE - BLOOD LEAD LEVELS	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PCRB/PC	PATHCARE - BRUCELLA PCR	10020	10	NO	YES	BLOOD
BIOCHEMISTRY	CRP/PC	PATHCARE - C REACTIVE PROTEIN	1430	10	NO	YES	BLOOD
BIOCHEMISTRY	CO2/PC	PATHCARE - C02 S	350	10	NO	YES	BLOOD
BIOCHEMISTRY	C153/PC	PATHCARE - CA15 3	3200	10	NO	YES	BLOOD
BIOCHEMISTRY	C199/PC	PATHCARE - CA19 9	3200	10	NO	YES	BLOOD
BIOCHEMISTRY	CALP/PC	PATHCARE - CALCIUM PHOS 24HR URINE	1410	10	NO	YES	BLOOD
BIOCHEMISTRY	CAL/PC	PATHCARE - CALCIUM SERUM CALCIUM ALBUMIN CORRECTED CALCIUM	4210	10	NO	YES	BLOOD
BIOCHEMISTRY	CALC/PC	PATHCARE - CALCULUS ANALYSIS RENAL STONE ANALYSIS	3110	10	NO	YES	BLOOD
BIOCHEMISTRY	CANN/PC	PATHCARE - CANNABINOIDS URINE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	CARB/PC	PATHCARE - CARBAMAZEPINE SERUM	2400	10	NO	YES	BLOOD
BIOCHEMISTRY	CDT/PC	PATHCARE - CARBOHYDRATE DEF TRANSFERRASE	4210	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ACARDG/PC	PATHCARE - CARDIOLIPIN IGG	2400	10	NO	YES	BLOOD
BIOCHEMISTRY	BARB/PC	PATHCARE - BARBITURATES URINE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	BTD/PC	PATHCARE - BILIRUBIN TOTAL CONJUGATED	1060	10	NO	YES	BLOOD
BIOCHEMISTRY	BLG/PC	PATHCARE - BLOOD GLUCOSE FASTING	510	10	NO	YES	BLOOD
BIOCHEMISTRY	C125PC	PATHCARE CA 125	3200	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CAD/PC	PATHCARE - CAD RISK PROFILE	17470	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ACARDM/PC	PATHCARE - CARDIOLIPIN IGM	2660	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	COE/PC	PATHCARE - COELIAC DISEASE	11630	10	NO	YES	BLOOD
MICROBIOLOGY	CSMCA/PC	PATHCARE - CSF ROUTINE CULTURE AEROBIC	3780	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	EBVM/PC	PATHCARE - EBV ELISA IGM	2400	10	NO	YES	BLOOD
BIOCHEMISTRY	GGT/PC	PATHCARE - GAMMA GT S	670	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	IMGM/PC	PATHCARE - IMMUNOGLOBULIN M IGM	1850	10	NO	YES	BLOOD
BIOCHEMISTRY	LIP/PC	PATHCARE - LIPASE S	1270	10	NO	YES	BLOOD
BIOCHEMISTRY	LFTP/PC	PATHCARE - LIVER ENZYMES SERUM PROTEINS	4520	10	NO	YES	BLOOD
HISTOLOGY	BMSR/PC	PATHCARE - REPORTING ONLY STAINED SLIDES ASPIRATE OR TREPHINE	1180	10	NO	YES	BLOOD
HISTOLOGY	BMRE/PE	PATHCARE - REPORTING ONLY UN STAINED SLIDES ASPIRATE OR TREPHINE	1430	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	SMEZ/PC	PATHCARE - SKELETAL MUSCLE ENZYMES	1600	10	NO	YES	BLOOD
BIOCHEMISTRY	META/PC	PATHCARE - CATECHOLAMINES/METANEPHRINE URINE 24 HR	9950	10	NO	YES	BLOOD
BIOCHEMISTRY	CEA/PC	PATHCARE - CEA	2130	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CHMP/PC	PATHCARE - CHLAMYDIA PCR	10110	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CHMP/PC	PATHCARE - CHLAMYDIA PCR URINE	10110	10	NO	YES	BLOOD
BIOCHEMISTRY	HDL/PC	PATHCARE - CHOLESTEROL HDL S	470	10	NO	YES	BLOOD
BIOCHEMISTRY	CHOL/PC	PATHCARE - CHOLESTEROL S	470	10	NO	YES	BLOOD
BIOCHEMISTRY	CHOLN/PC	PATHCARE - CHOLINESTERASE S	1520	10	NO	YES	BLOOD
BIOCHEMISTRY	CHL/PC	PATHCARE - CHOLRIDE S	350	10	NO	YES	BLOOD
BIOCHEMISTRY	CK/PC	PATHCARE - CK TOTAL S	670	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CMVGM/PC	PATHCARE - CMV ELISA IGM/IGG	6410	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	COAG/PC	PATHCARE - COAG BLEEDING TENDENCY SCREEN	4200	10	NO	YES	BLOOD
BIOCHEMISTRY	COCA/PC	PATHCARE - COCAINE URINE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	COMP3/PC	PATHCARE - COMPLEMENT C3	2020	10	NO	YES	BLOOD
BIOCHEMISTRY	C3C4/pc	PATHCARE - COMPLEMENT C3 C4	4040	10	NO	YES	BLOOD
BIOCHEMISTRY	COMP4/PC	PATHCARE - COMPLEMENT C4	2020	10	NO	YES	BLOOD
BIOCHEMISTRY	CORT/PC	PATHCARE - CORTISOL RANDOM	3630	10	NO	YES	BLOOD
BIOCHEMISTRY	COTI/PC	PATHCARE - COTININE SERUM SMOKING	2400	10	NO	YES	BLOOD
BIOCHEMISTRY	CRTC/PC	PATHCARE - CREATININE CLEARANCE	1360	10	NO	YES	BLOOD
